t,λ1,δ1,λ2,δ2
668.0,26.02665906824168,27.5,39.20178920184115,40.5
669.0,26.02665906824168,27.5,39.20179185831629,40.5
670.0,26.02769084301732,27.5,39.20507868359006,40.5
671.0,26.028353364372247,27.5,39.20520038609221,40.5
672.0,26.029401804286206,27.5,39.20520038609221,40.5
673.0,26.029401804286206,27.5,39.205490031082455,40.5
674.0,26.029504844853857,27.5,39.205810143059466,40.5
675.0,26.029504844853857,27.5,39.205810143059466,40.5
676.0,26.03126560505195,27.5,39.205810143059466,40.5
677.0,26.03126560505195,27.5,39.205810143059466,40.5
678.0,26.03126560505195,27.5,39.205810143059466,40.5
679.0,26.03126560505195,27.5,39.205810143059466,40.5
680.0,26.03126560505195,27.5,39.20716359641025,40.5
681.0,26.03221124810838,27.5,39.20825436334052,40.5
682.0,26.03221124810838,27.5,39.20825436334052,40.5
683.0,26.03221124810838,27.5,39.20825436334052,40.5
684.0,26.03289157882529,27.5,39.20825436334052,40.5
685.0,26.03289157882529,27.5,39.208641896042806,40.5
686.0,26.03289157882529,27.5,39.20887044683606,40.5
687.0,26.03289157882529,27.5,39.20887044683606,40.5
688.0,26.03289157882529,27.5,39.20936135281914,40.5
689.0,26.038334687394343,27.5,39.210021231526405,40.5
690.0,26.038334687394343,27.5,39.210021231526405,40.5
691.0,26.03840066559416,27.5,39.210021231526405,40.5
692.0,26.03840066559416,27.5,39.210021231526405,40.5
693.0,26.03841498662499,27.5,39.21018008641891,40.5
694.0,26.03841498662499,27.5,39.24367720958639,40.5
695.0,26.03841498662499,27.5,39.246269080312565,40.5
696.0,26.068796056433825,27.5,39.24763421420231,40.5
697.0,26.068796056433825,27.5,39.24840690827531,40.5
698.0,26.068796056433825,27.5,39.24840690827531,40.5
699.0,26.068796056433825,27.5,39.24840690827531,40.5
700.0,26.068871235738293,27.5,39.24840690827531,40.5
701.0,26.068871235738293,27.5,39.248619482924326,40.5
702.0,26.07014996336221,27.5,39.24874029188423,40.5
703.0,26.07385475437303,27.5,39.24874029188423,40.5
704.0,26.075099117444402,27.5,39.24874029188423,40.5
705.0,26.075099117444402,27.5,39.24878470706328,40.5
706.0,26.075099117444402,27.5,39.24878470706328,40.5
707.0,26.075099117444402,27.5,39.24901512096342,40.5
708.0,26.075099117444402,27.5,39.24914089060857,40.5
709.0,26.076539994257928,27.5,39.25661003706424,40.5
710.0,26.076539994257928,27.5,39.25661003706424,40.5
711.0,26.076539994257928,27.5,39.25798358188333,40.5
712.0,26.082188596697883,27.5,39.25798358188333,40.5
713.0,26.082967440198523,27.5,39.25798358188333,40.5
714.0,26.082967440198523,27.5,39.258040848245926,40.5
715.0,26.082967440198523,27.5,39.25889230471306,40.5
716.0,26.082967440198523,27.5,39.261117585077336,40.5
717.0,26.083137718122003,27.5,39.261117585077336,40.5
718.0,26.083137718122003,27.5,39.26137112129232,40.5
719.0,26.084019598368418,27.5,39.26137112129232,40.5
720.0,26.084019598368418,27.5,39.26137112129232,40.5
721.0,26.08461648299966,27.5,39.26137112129232,40.5
722.0,26.08461648299966,27.5,39.26139128575588,40.5
723.0,26.08461648299966,27.5,39.26139128575588,40.5
724.0,26.08461648299966,27.5,39.26139128575588,40.5
725.0,26.08461648299966,27.5,39.26139128575588,40.5
726.0,26.08493392737202,27.5,39.26139128575588,40.5
727.0,26.08493392737202,27.5,39.26139128575588,40.5
728.0,26.08493392737202,27.5,39.26420538118883,40.5
729.0,26.08493392737202,27.5,39.26420538118883,40.5
730.0,26.08493392737202,27.5,39.26494942907325,40.5
731.0,26.08493392737202,27.5,39.26494942907325,40.5
732.0,26.08752120920206,27.5,39.26494942907325,40.5
733.0,26.08752120920206,27.5,39.26494942907325,40.5
734.0,26.088713043335428,27.5,39.26494942907325,40.5
735.0,26.088713043335428,27.5,39.26495349150304,40.5
736.0,26.088713043335428,27.5,39.26518298089645,40.5
737.0,26.091122943434396,27.5,39.26530832728892,40.5
738.0,26.091122943434396,27.5,39.265431835376305,40.5
739.0,26.091122943434396,27.5,39.265674873554815,40.5
740.0,26.091122943434396,27.5,39.27110370315133,40.5
741.0,26.091122943434396,27.5,39.27110370315133,40.5
742.0,26.10276699825449,27.5,39.27110370315133,40.5
743.0,26.103198282840964,27.5,39.272820590557295,40.5
744.0,26.104658892377557,27.5,39.27292871235941,40.5
745.0,26.104678854963655,27.5,39.27292871235941,40.5
746.0,26.104743992106194,27.5,39.28372791638325,40.5
747.0,26.104743992106194,27.5,39.28377055445401,40.5
748.0,26.104743992106194,27.5,39.28454076348761,40.5
749.0,26.104743992106194,27.5,39.28454076348761,40.5
750.0,26.104812838433464,27.5,39.28454076348761,40.5
751.0,26.104812838433464,27.5,39.28454076348761,40.5
752.0,26.104812838433464,27.5,39.285681798740356,40.5
753.0,26.104812838433464,27.5,39.285681798740356,40.5
754.0,26.104812838433464,27.5,39.285681798740356,40.5
755.0,26.104812838433464,27.5,39.28577953391033,40.5
756.0,26.104812838433464,27.5,39.28577953391033,40.5
757.0,26.104812838433464,27.5,39.28598942923764,40.5
758.0,26.104812838433464,27.5,39.28611775363375,40.5
759.0,26.104812838433464,27.5,39.6229770995743,40.5
760.0,26.104812838433464,27.5,39.62438103255183,40.5
761.0,26.104812838433464,27.5,39.62438103255183,40.5
762.0,26.104812838433464,27.5,39.63874031301223,40.5
763.0,26.104812838433464,27.5,39.63874553373118,40.5
764.0,26.106163122529246,27.5,39.63874553373118,40.5
765.0,26.106163122529246,27.5,39.63874553373118,40.5
766.0,26.106163122529246,27.5,39.63874553373118,40.5
767.0,26.106163122529246,27.5,39.64199011940399,40.5
768.0,26.106163122529246,27.5,39.64199011940399,40.5
769.0,26.106163122529246,27.5,39.644950831173375,40.5
770.0,26.106163122529246,27.5,39.644950831173375,40.5
771.0,26.106163122529246,27.5,39.645043949842126,40.5
772.0,26.106163122529246,27.5,39.645043949842126,40.5
773.0,26.106163122529246,27.5,39.645043949842126,40.5
774.0,26.106201723792445,27.5,39.645043949842126,40.5
775.0,26.106201723792445,27.5,39.64504925353536,40.5
776.0,26.106201723792445,27.5,39.64504925353536,40.5
777.0,26.107380347896292,27.5,39.64513824328167,40.5
778.0,26.107380347896292,27.5,39.64513824328167,40.5
779.0,26.107380347896292,27.5,39.64513824328167,40.5
780.0,26.107380347896292,27.5,39.664369126995055,40.5
781.0,26.107503078117105,27.5,39.66490789557613,40.5
782.0,26.107503078117105,27.5,39.66490789557613,40.5
783.0,26.10760923349771,27.5,39.66490789557613,40.5
784.0,26.10760923349771,27.5,39.66513805992562,40.5
785.0,26.10828531669771,27.5,39.66513805992562,40.5
786.0,26.10828531669771,27.5,39.66513805992562,40.5
787.0,26.10828531669771,27.5,39.66513805992562,40.5
788.0,26.10828531669771,27.5,39.668412954922886,40.5
789.0,26.10828531669771,27.5,39.66843039288148,40.5
790.0,26.10828531669771,27.5,39.66858094921506,40.5
791.0,26.10828531669771,27.5,39.66858094921506,40.5
792.0,26.108335454727086,27.5,39.66864625249092,40.5
793.0,26.108335454727086,27.5,39.66864625249092,40.5
794.0,26.108335454727086,27.5,39.66890151738918,40.5
795.0,26.108335454727086,27.5,39.669248828777675,40.5
796.0,26.108335454727086,27.5,39.669248828777675,40.5
797.0,26.10955234512146,27.5,39.66931632837529,40.5
798.0,26.10955234512146,27.5,39.66931632837529,40.5
799.0,26.10955234512146,27.5,39.66931632837529,40.5
800.0,26.10955234512146,27.5,39.67064022361642,40.5
801.0,26.10955234512146,27.5,39.67099677654301,40.5
802.0,26.10955234512146,27.5,39.671225788967305,40.5
803.0,26.10955234512146,27.5,39.671225788967305,40.5
804.0,26.10958749794132,27.5,39.67163983608837,40.5
805.0,26.10958749794132,27.5,39.67167856431283,40.5
806.0,26.111214212093312,27.5,39.67320859910876,40.5
807.0,26.111214212093312,27.5,39.67320859910876,40.5
808.0,26.111214212093312,27.5,39.67331773200065,40.5
809.0,26.111214212093312,27.5,39.673512334514925,40.5
810.0,26.113873395281086,27.5,39.673702817614405,40.5
811.0,26.113873395281086,27.5,39.67390478496706,40.5
812.0,26.113873395281086,27.5,39.67456734542117,40.5
813.0,26.113873395281086,27.5,39.67552804047432,40.5
814.0,26.115694819242727,27.5,39.67552804047432,40.5
815.0,26.115694819242727,27.5,39.675600147644815,40.5
816.0,26.115694819242727,27.5,39.67651513193323,40.5
817.0,26.115694819242727,27.5,39.67656365633904,40.5
818.0,26.115694819242727,27.5,39.67656365633904,40.5
819.0,26.115694819242727,27.5,39.67656365633904,40.5
820.0,26.117537567677193,27.5,39.67656365633904,40.5
821.0,26.117537567677193,27.5,39.67657191303349,40.5
822.0,26.117537567677193,27.5,39.67657191303349,40.5
823.0,26.117537567677193,27.5,39.67657191303349,40.5
824.0,26.11809712111493,27.5,39.677709638708045,40.5
825.0,26.11809712111493,27.5,39.677709638708045,40.5
826.0,26.11809712111493,27.5,39.677709638708045,40.5
827.0,26.11828471426606,27.5,39.677709638708045,40.5
828.0,26.11828471426606,27.5,39.6790990317509,40.5
829.0,26.118293016261234,27.5,39.67966507404953,40.5
830.0,26.118443172317434,27.5,39.67966507404953,40.5
831.0,26.118443172317434,27.5,39.67966507404953,40.5
832.0,26.118443172317434,27.5,39.67966507404953,40.5
833.0,26.118443172317434,27.5,39.67966507404953,40.5
834.0,26.11981080722954,27.5,39.67966507404953,40.5
835.0,26.121197307437363,27.5,39.68012726242761,40.5
836.0,26.16274708914651,27.5,39.68012726242761,40.5
837.0,26.16297592732145,27.5,39.68039453046529,40.5
838.0,26.16297592732145,27.5,39.68039453046529,40.5
839.0,26.16297592732145,27.5,39.68039453046529,40.5
840.0,26.16297592732145,27.5,39.68109431480864,40.5
841.0,26.164001690006415,27.5,39.68109431480864,40.5
842.0,26.164001690006415,27.5,39.68109431480864,40.5
843.0,26.164001690006415,27.5,39.68109431480864,40.5
844.0,26.164001690006415,27.5,39.68109431480864,40.5
845.0,26.164001690006415,27.5,39.68248452261046,40.5
846.0,26.16477011222043,27.5,39.68248452261046,40.5
847.0,26.16477011222043,27.5,39.68290356402245,40.5
848.0,26.16477011222043,27.5,39.68290973130286,40.5
849.0,26.164934029664707,27.5,39.68810870128406,40.5
850.0,26.164934029664707,27.5,39.68810870128406,40.5
851.0,26.164934029664707,27.5,39.68810870128406,40.5
852.0,26.164934029664707,27.5,39.689851083086594,40.5
853.0,26.164934029664707,27.5,39.68988089205237,40.5
854.0,26.164934029664707,27.5,39.68988089205237,40.5
855.0,26.165243981974278,27.5,39.68988089205237,40.5
856.0,26.166506057600866,27.5,39.690217465870894,40.5
857.0,26.16659349478342,27.5,39.690217465870894,40.5
858.0,26.16659349478342,27.5,39.690217465870894,40.5
859.0,26.16659349478342,27.5,39.690217465870894,40.5
860.0,26.168291461859578,27.5,39.69309630983281,40.5
861.0,26.16939881100287,27.5,39.69309630983281,40.5
862.0,26.16939881100287,27.5,39.69309630983281,40.5
863.0,26.16939881100287,27.5,39.69309630983281,40.5
864.0,26.16939881100287,27.5,39.69309630983281,40.5
865.0,26.16939881100287,27.5,39.69309630983281,40.5
866.0,26.16939881100287,27.5,39.69309630983281,40.5
867.0,26.170076186378925,27.5,39.69335068200945,40.5
868.0,26.170076186378925,27.5,39.693480796978776,40.5
869.0,26.170076186378925,27.5,39.69394405938348,40.5
870.0,26.170076186378925,27.5,39.69486438435333,40.5
871.0,26.170076186378925,27.5,39.69486438435333,40.5
872.0,26.170076186378925,27.5,39.69486438435333,40.5
873.0,26.170076186378925,27.5,39.69486438435333,40.5
874.0,26.17109516828301,27.5,39.69486438435333,40.5
875.0,26.178592786579966,27.5,39.69486438435333,40.5
876.0,26.178592786579966,27.5,39.69486438435333,40.5
877.0,26.178592786579966,27.5,39.69486438435333,40.5
878.0,26.178592786579966,27.5,39.69486654398032,40.5
879.0,26.178638260877264,27.5,39.69486654398032,40.5
880.0,26.17894831247793,27.5,39.69486654398032,40.5
881.0,26.17914998365586,27.5,39.69486654398032,40.5
882.0,26.17914998365586,27.5,39.69486654398032,40.5
883.0,26.179813486879752,27.5,39.695983146436554,40.5
884.0,26.179813486879752,27.5,39.69627167365342,40.5
885.0,26.18001793458483,27.5,39.69627167365342,40.5
886.0,26.180125989413742,27.5,39.69627167365342,40.5
887.0,26.180135979632315,27.5,39.69627167365342,40.5
888.0,26.180135979632315,27.5,39.69627167365342,40.5
889.0,26.180135979632315,27.5,39.69627167365342,40.5
890.0,26.18559625792949,27.5,39.69627167365342,40.5
891.0,26.18559625792949,27.5,39.69633400632722,40.5
892.0,26.18559625792949,27.5,39.69633400632722,40.5
893.0,26.18559625792949,27.5,39.69633400632722,40.5
894.0,26.18559625792949,27.5,39.69633400632722,40.5
895.0,26.18559625792949,27.5,39.69633400632722,40.5
896.0,26.18559625792949,27.5,39.69633400632722,40.5
897.0,26.185758746700895,27.5,39.69812049544634,40.5
898.0,26.185758746700895,27.5,39.69812049544634,40.5
899.0,26.185758746700895,27.5,39.69812049544634,40.5
900.0,26.185758746700895,27.5,39.69812049544634,40.5
901.0,26.185758746700895,27.5,39.69873170233127,40.5
902.0,26.185758746700895,27.5,39.69873170233127,40.5
903.0,26.185758746700895,27.5,39.69873170233127,40.5
904.0,26.185758746700895,27.5,39.69873170233127,40.5
905.0,26.186949774395664,27.5,39.69873170233127,40.5
906.0,26.216382951141913,27.5,39.69873170233127,40.5
907.0,26.216561192660922,27.5,39.69876102366805,40.5
908.0,26.221980645998723,27.5,39.69876171676717,40.5
909.0,26.221980645998723,27.5,39.699624217301235,40.5
910.0,26.221980645998723,27.5,39.81610224681549,40.5
911.0,26.221980645998723,27.5,39.81610224681549,40.5
912.0,26.221980645998723,27.5,39.81610224681549,40.5
913.0,26.221980645998723,27.5,40.69163233123032,41.5
914.0,26.221980645998723,27.5,40.69170269449293,41.5
915.0,26.221980645998723,27.5,40.69170269449293,41.5
916.0,26.221980645998723,27.5,40.6933237417636,41.5
917.0,26.221980645998723,27.5,40.69363043369882,41.5
918.0,26.221980645998723,27.5,40.6936394859944,41.5
919.0,26.221980645998723,27.5,40.69365717680767,41.5
920.0,26.222086398923548,27.5,40.6976443446542,41.5
921.0,26.222086398923548,27.5,40.69847175997779,41.5
922.0,26.222086398923548,27.5,40.69852812321691,41.5
923.0,26.222086398923548,27.5,40.69852812321691,41.5
924.0,26.222086398923548,27.5,40.69853230823328,41.5
925.0,26.22222911314215,27.5,40.698563950544376,41.5
926.0,26.22222911314215,27.5,40.698915866948425,41.5
927.0,26.222370193708027,27.5,40.70403202184284,41.5
928.0,26.222370193708027,27.5,40.704537808672065,41.5
929.0,26.222370193708027,27.5,40.704537808672065,41.5
930.0,26.22266864488342,27.5,40.704537808672065,41.5
931.0,26.22266864488342,27.5,40.704537808672065,41.5
932.0,26.222932668392723,27.5,40.70456599599701,41.5
933.0,26.222932668392723,27.5,40.70456599599701,41.5
934.0,26.222932668392723,27.5,40.70602161812314,41.5
935.0,26.222932668392723,27.5,40.70602161812314,41.5
936.0,26.222932668392723,27.5,40.7061536181614,41.5
937.0,26.222932668392723,27.5,40.7061536181614,41.5
938.0,26.223344120726907,27.5,40.7061536181614,41.5
939.0,26.223344120726907,27.5,40.7061536181614,41.5
940.0,26.223344120726907,27.5,40.7061536181614,41.5
941.0,26.223344120726907,27.5,40.70627373282852,41.5
942.0,26.223344120726907,27.5,40.70627373282852,41.5
943.0,26.224523448897845,27.5,41.14017161370785,42.0
944.0,26.227283653133895,27.5,41.14017161370785,42.0
945.0,26.227283653133895,27.5,41.14017161370785,42.0
946.0,26.227283653133895,27.5,41.140409032108906,42.0
947.0,26.227283653133895,27.5,41.14164854135878,42.0
948.0,26.227283653133895,27.5,41.14164854135878,42.0
949.0,26.227283653133895,27.5,41.15789727717214,42.0
950.0,26.227283653133895,27.5,41.15789727717214,42.0
951.0,26.227283653133895,27.5,41.15789727717214,42.0
952.0,26.227283653133895,27.5,41.159235161498316,42.0
953.0,26.227283653133895,27.5,41.159235161498316,42.0
954.0,26.227505723783608,27.5,41.160216111011984,42.0
955.0,26.228564674387894,27.5,41.1641345059678,42.0
956.0,26.228564674387894,27.5,41.1641345059678,42.0
957.0,26.22916995112278,27.5,41.1641345059678,42.0
958.0,26.22916995112278,27.5,41.1641345059678,42.0
959.0,26.22916995112278,27.5,41.16414568570086,42.0
960.0,26.268274766949958,28.0,41.164203599387534,42.0
961.0,26.26960862162556,28.0,41.1643210879337,42.0
962.0,26.272024782365072,28.0,41.1643210879337,42.0
963.0,26.272713147744692,28.0,41.1643210879337,42.0
964.0,26.272713147744692,28.0,41.16432649900244,42.0
965.0,26.272713147744692,28.0,41.16560019458908,42.0
966.0,26.272713147744692,28.0,41.16560019458908,42.0
967.0,26.2731467772794,28.0,41.16560363592364,42.0
968.0,26.343249168244782,28.0,41.16620150000363,42.0
969.0,26.343249168244782,28.0,41.16620150000363,42.0
970.0,26.344281311826073,28.0,41.16620150000363,42.0
971.0,26.368917724164266,28.0,41.16620150000363,42.0
972.0,26.368917724164266,28.0,41.166282694613976,42.0
973.0,26.368917724164266,28.0,41.166282694613976,42.0
974.0,26.368917724164266,28.0,41.166282694613976,42.0
975.0,26.368917724164266,28.0,41.16679181723667,42.0
976.0,26.368917724164266,28.0,41.16873940934457,42.0
977.0,26.368917724164266,28.0,41.16873940934457,42.0
978.0,26.368917724164266,28.0,41.168913030349096,42.0
979.0,26.368917724164266,28.0,41.16896639987728,42.0
980.0,26.368917724164266,28.0,41.16896703532266,42.0
981.0,26.368917724164266,28.0,41.16896703532266,42.0
982.0,26.368917724164266,28.0,41.16920656580209,42.0
983.0,26.368917724164266,28.0,41.16920656580209,42.0
984.0,26.368917724164266,28.0,41.16920656580209,42.0
985.0,26.368917724164266,28.0,41.16920656580209,42.0
986.0,26.368917724164266,28.0,41.16920656580209,42.0
987.0,26.368917724164266,28.0,41.169402634081514,42.0
988.0,26.368922406342264,28.0,41.169402634081514,42.0
989.0,26.368922406342264,28.0,41.169402634081514,42.0
990.0,26.368922406342264,28.0,41.16946305995654,42.0
991.0,26.37152435157586,28.0,41.16970437909794,42.0
992.0,26.37152435157586,28.0,41.1700516706232,42.0
993.0,26.37152435157586,28.0,41.17654037084777,42.0
994.0,26.37152435157586,28.0,41.17668014645196,42.0
995.0,26.37213092806315,28.0,41.17741275443499,42.0
996.0,26.37213092806315,28.0,41.17741275443499,42.0
997.0,26.372428991585732,28.0,41.17741275443499,42.0
998.0,26.372428991585732,28.0,41.17748793416093,42.0
999.0,26.372428991585732,28.0,41.17760949016255,42.0
1000.0,26.379446377078224,28.0,41.17831756723879,42.0
